id,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
7891,1,1,2,9773,1,1,121.0,1,1,19,5,5,114.5,1,0,0,1,0,1,19,0,0,6,7,6,13.428571428571429,0,0,6,6,6,12.0,0,16.2,0.3,-0.92,Graduate
7892,1,39,1,9991,0,19,133.1,1,38,3,5,2,120.7,0,0,0,1,1,0,29,0,0,5,11,4,11.25,0,0,5,9,3,11.333333333333334,0,7.6,2.6,0.32,Dropout
7893,1,43,2,9500,1,6,130.0,1,19,37,4,9,126.8,1,0,0,1,0,1,22,0,0,7,8,6,14.35,0,0,7,7,6,14.35,0,7.6,2.6,0.32,Graduate
7894,1,43,6,9500,1,1,135.0,1,19,38,9,9,126.3,1,0,0,1,0,0,22,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.7,3.7,-1.7,Dropout
7895,1,1,1,9670,1,1,131.0,1,1,1,4,3,126.4,1,0,0,1,1,0,19,0,0,5,5,5,13.6,0,0,5,5,5,12.0,0,9.4,-0.8,-3.12,Graduate
7896,1,1,1,9085,1,1,134.0,1,38,38,9,9,136.3,1,0,0,1,0,1,20,0,0,5,6,4,13.5,1,0,5,8,4,12.0,0,12.7,3.7,-1.7,Enrolled
7897,1,1,5,9500,1,1,151.0,1,1,19,9,9,127.8,0,0,0,1,0,1,18,0,0,8,8,7,13.671428571428573,0,0,8,8,7,13.671428571428573,0,12.7,3.7,-1.7,Graduate
7898,1,1,1,9670,1,1,135.0,1,1,19,2,10,132.5,1,0,0,1,0,0,19,0,0,6,7,5,11.4,0,0,6,9,4,10.75,0,7.6,2.6,0.32,Graduate
7899,1,7,1,9500,1,3,140.0,1,19,1,4,4,140.0,0,0,0,1,0,0,24,0,2,7,7,7,14.842857142857143,0,0,8,9,8,15.055555555555555,0,16.2,0.3,-0.92,Graduate
7900,1,1,1,9853,1,1,145.0,1,19,38,4,5,132.0,1,0,0,1,0,0,18,0,0,6,9,4,11.5,0,0,6,9,5,10.8,0,7.6,2.6,0.32,Enrolled
7901,1,1,1,9500,1,1,133.0,1,3,3,2,2,126.0,0,0,0,1,0,0,18,0,0,8,8,7,13.087142857142856,0,0,8,8,7,13.087142857142856,0,10.8,1.4,1.74,Graduate
7902,2,39,1,9500,1,19,133.1,1,37,37,7,7,110.5,1,0,0,1,0,1,36,0,0,7,7,7,12.835714285714284,0,0,8,11,8,14.23125,0,12.4,0.5,1.79,Graduate
7903,1,1,4,9500,1,1,137.0,1,38,19,9,10,131.5,1,0,0,1,0,0,18,0,0,8,8,7,13.08,0,0,8,8,7,13.08,0,12.7,3.7,-1.7,Graduate
7904,1,1,2,9500,1,1,130.0,1,38,38,5,4,126.8,1,0,0,1,0,0,19,0,0,7,7,7,13.805,0,0,8,9,7,13.742857142857144,0,11.1,0.6,2.02,Graduate
7905,1,1,1,9670,1,1,127.0,1,19,38,5,0,127.0,0,0,0,1,1,0,19,0,0,6,7,6,13.166666666666666,0,0,6,6,6,12.5,0,12.4,0.5,1.79,Graduate
7906,1,1,4,9500,1,1,138.0,1,37,37,9,7,131.5,1,0,0,1,0,1,19,0,0,7,7,6,14.36,0,0,7,7,6,14.36,0,7.6,2.6,0.32,Graduate
7907,1,1,2,9773,1,1,125.0,1,38,1,9,1,124.1,1,0,0,1,0,0,19,0,0,6,6,3,12.333333333333334,0,0,6,14,5,11.8,0,9.4,-0.8,-3.12,Enrolled
7908,1,17,1,9003,1,1,133.1,1,3,19,2,3,100.0,0,0,1,0,1,0,20,0,0,6,10,0,0.0,0,0,6,8,0,0.0,0,16.2,0.3,-0.92,Dropout
7909,1,17,1,9070,1,1,133.1,1,3,1,3,3,115.0,0,0,0,1,0,0,20,0,0,6,6,6,13.5,0,0,6,8,6,12.166666666666666,0,12.4,0.5,1.79,Graduate
7910,1,17,1,9670,1,1,126.0,1,37,37,9,7,115.2,1,0,0,1,0,0,20,0,0,6,10,6,14.0,0,0,6,8,5,11.6,0,12.4,0.5,1.79,Graduate
7911,1,39,1,9003,1,1,130.0,1,1,1,4,4,118.0,0,0,0,1,1,0,28,0,0,6,11,1,11.0,0,0,6,14,2,11.666666666666666,0,16.2,0.3,-0.92,Dropout
7912,1,1,2,9070,1,1,137.0,1,1,1,9,9,137.4,1,0,0,1,0,0,19,0,0,6,6,5,12.2,0,0,6,8,5,11.8,0,10.8,1.4,1.74,Enrolled
7913,1,17,1,9085,1,1,138.0,1,2,1,2,7,123.3,1,0,0,1,0,0,19,0,0,5,13,4,12.25,2,0,5,10,4,11.75,0,9.4,-0.8,-3.12,Enrolled
7914,1,1,1,9147,1,1,140.0,1,19,38,3,3,127.8,1,0,0,1,0,0,23,0,0,5,9,3,10.666666666666666,0,0,5,6,5,11.333333333333334,0,10.8,1.4,1.74,Dropout
7915,1,1,1,9670,1,1,138.0,1,3,3,6,4,131.1,1,0,0,1,0,0,18,0,0,6,10,5,13.0,0,0,6,10,4,12.4,0,13.9,-0.3,0.79,Enrolled
7916,1,1,1,9500,1,1,135.0,1,37,37,5,5,129.9,1,0,0,1,0,1,18,0,0,7,9,6,11.5,0,0,8,9,8,13.65,0,11.1,0.6,2.02,Graduate
7917,1,1,1,9254,1,1,129.0,1,19,19,9,3,121.5,1,0,0,1,0,1,21,0,0,6,6,6,14.166666666666666,0,0,6,6,6,13.666666666666666,0,12.4,0.5,1.79,Graduate
7918,1,17,1,9070,1,1,142.0,1,1,1,5,7,128.0,0,0,0,1,0,1,19,0,0,6,6,6,11.666666666666666,0,0,6,6,6,12.333333333333334,0,16.2,0.3,-0.92,Graduate
7919,1,1,1,9773,1,1,138.0,1,1,1,4,3,133.1,1,0,0,1,0,1,18,0,0,6,6,6,14.0,0,0,6,6,6,14.666666666666666,0,15.5,2.8,-4.06,Graduate
7920,1,17,1,9147,1,1,138.0,1,37,19,9,7,131.7,1,0,0,1,0,1,19,0,0,5,8,3,10.666666666666666,0,0,5,11,2,10.5,0,10.8,1.4,1.74,Enrolled
7921,1,1,1,9500,1,1,141.0,1,37,37,9,9,128.8,1,0,0,1,0,0,20,0,0,7,7,6,13.483333333333334,0,0,7,7,6,13.483333333333334,0,7.6,2.6,0.32,Graduate
7922,1,17,1,9119,1,1,135.0,1,1,1,4,4,121.5,1,0,0,1,1,0,18,0,0,5,6,5,14.2,0,0,5,8,3,12.666666666666666,0,9.4,-0.8,-3.12,Enrolled
7923,1,1,1,9773,1,1,130.0,1,34,34,0,0,131.6,0,0,0,1,1,0,19,0,0,6,7,6,13.714285714285714,0,0,6,8,6,12.875,0,7.6,2.6,0.32,Dropout
7924,1,1,2,9773,1,1,135.0,1,1,19,4,10,129.4,1,0,0,1,0,1,18,0,0,6,6,6,12.666666666666666,0,0,6,7,6,12.833333333333334,0,11.1,0.6,2.02,Graduate
7925,1,1,1,9500,1,1,154.0,1,19,19,9,9,150.3,0,0,0,1,0,1,18,0,0,8,8,7,14.312857142857142,0,0,8,8,7,14.312857142857142,0,10.8,1.4,1.74,Graduate
7926,1,1,1,9147,1,1,140.0,1,19,19,9,7,120.0,1,0,0,1,0,0,20,0,0,5,8,3,10.0,0,0,5,9,4,11.0,0,12.7,3.7,-1.7,Enrolled
7927,1,39,1,9500,1,1,133.1,1,37,37,9,9,121.5,0,0,0,1,0,0,29,0,0,7,11,5,10.6,0,0,7,10,6,11.708333333333334,0,12.4,0.5,1.79,Enrolled
7928,1,1,1,9853,1,1,127.0,1,19,1,7,4,121.1,1,0,0,1,0,1,18,0,0,6,9,5,12.6,0,0,6,10,4,11.0,0,9.4,-0.8,-3.12,Enrolled
7929,1,1,1,9147,1,1,150.0,1,1,3,9,2,131.1,1,0,0,1,0,0,18,0,0,5,5,5,14.5,0,0,5,8,5,14.375,0,12.4,0.5,1.79,Graduate
7930,1,1,1,9773,1,1,135.0,1,37,1,9,4,135.0,1,0,0,1,0,0,19,0,0,6,6,6,12.833333333333334,0,0,6,6,6,13.333333333333334,0,10.8,1.4,1.74,Graduate
7931,2,39,1,9991,0,1,133.1,1,34,34,0,0,128.2,1,0,0,1,1,0,30,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Dropout
7932,1,17,1,171,1,1,146.0,1,1,1,9,8,125.1,1,0,0,1,0,0,22,0,12,17,19,14,13.333333333333334,0,10,17,25,12,14.875,0,11.1,0.6,2.02,Graduate
7933,1,1,1,9085,1,1,133.1,1,38,38,4,9,101.3,0,0,0,1,0,1,21,0,0,6,13,6,13.0,0,0,6,15,4,12.25,0,11.1,0.6,2.02,Graduate
7934,1,17,1,9085,1,1,134.0,1,19,37,9,9,136.8,1,0,0,1,1,1,19,0,0,5,8,5,13.333333333333334,0,0,5,9,5,13.666666666666666,0,10.8,1.4,1.74,Graduate
7935,1,17,1,9670,1,1,122.0,1,38,38,7,7,112.6,1,0,0,1,0,0,19,0,0,6,8,6,14.0,0,0,6,7,6,13.285714285714286,0,11.1,0.6,2.02,Graduate
7936,1,1,2,9500,1,1,125.0,1,3,19,2,8,119.8,1,0,0,1,0,0,19,0,0,7,9,7,13.37,0,0,8,10,7,12.49999999998,0,15.5,2.8,-4.06,Graduate
7937,1,1,1,9773,1,1,121.0,1,37,38,9,9,111.9,1,0,0,1,0,1,20,0,0,6,7,5,13.4,0,0,6,7,6,12.428571428571429,0,10.8,1.4,1.74,Graduate
7938,1,1,1,9500,1,1,153.0,1,19,37,9,9,146.9,0,0,0,1,0,1,18,0,0,7,9,7,15.888888888889,0,0,8,9,8,14.58888888888889,0,16.2,0.3,-0.92,Graduate
7939,4,39,2,9853,1,1,133.1,1,37,37,9,7,103.0,0,0,0,1,0,0,41,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
7940,1,1,3,9500,1,1,144.0,1,38,38,5,7,128.0,1,0,0,1,0,1,18,0,0,8,8,7,13.90857142857143,0,0,8,8,7,13.90857142857143,0,10.8,1.4,1.74,Graduate
7941,1,1,4,9500,1,1,120.0,1,3,19,4,8,115.5,1,0,0,1,1,0,19,0,0,7,8,5,12.5,0,0,8,9,7,13.475,0,12.4,0.5,1.79,Enrolled
7942,1,18,6,9500,1,1,128.0,1,19,1,4,5,127.5,1,0,0,1,0,0,18,0,0,7,8,7,13.457142857142856,0,0,8,8,8,14.5125,0,13.9,-0.3,0.79,Graduate
7943,1,1,2,9500,1,1,143.0,1,37,37,9,9,105.7,1,0,0,1,0,1,19,0,0,8,8,8,13.81375,0,0,8,8,8,13.81375,0,9.4,-0.8,-3.12,Graduate
7944,1,39,1,9147,1,12,133.1,1,37,37,9,1,120.0,0,0,1,0,0,0,40,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
7945,1,39,1,9500,1,1,120.0,1,37,37,9,9,127.8,1,0,0,1,0,0,30,0,0,7,8,4,11.95,0,0,7,8,4,12.6,0,7.6,2.6,0.32,Dropout
7946,1,39,1,9003,1,19,133.1,1,37,37,9,10,120.0,0,0,1,0,1,0,40,0,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout
7947,1,17,1,9853,1,1,122.0,1,19,19,4,7,126.6,1,0,0,1,0,0,19,0,0,6,8,5,12.0,0,0,6,10,3,11.0,0,10.8,1.4,1.74,Enrolled
7948,1,7,1,9147,1,40,120.0,1,37,37,9,9,122.0,1,0,0,1,1,0,29,0,12,15,20,15,12.7,0,9,15,16,13,13.384615384615383,0,11.1,0.6,2.02,Dropout
7949,1,39,1,9130,1,1,133.1,1,19,19,4,5,120.0,0,0,1,0,1,0,25,0,0,5,12,2,10.5,2,0,5,12,2,11.0,0,9.4,-0.8,-3.12,Dropout
7950,1,1,3,9773,1,1,143.0,1,3,38,2,4,142.7,1,0,1,1,0,1,18,0,0,6,0,0,0.0,0,0,6,13,0,0.0,0,13.9,-0.3,0.79,Dropout
7951,1,39,1,9500,1,1,140.0,1,19,19,3,3,120.0,0,0,0,1,0,0,28,0,0,7,9,0,0.0,0,0,6,7,0,0.0,0,16.2,0.3,-0.92,Dropout
7952,1,1,2,9500,1,1,148.0,1,2,19,4,9,125.5,1,0,0,1,0,0,18,0,0,7,10,7,13.04,0,0,7,8,7,12.5,0,15.5,2.8,-4.06,Enrolled
7953,1,1,1,171,1,1,143.0,1,37,37,9,7,149.9,0,0,0,1,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Graduate
7954,1,1,1,9147,1,1,120.0,1,3,19,3,10,114.8,1,0,0,1,0,0,18,0,0,5,7,5,13.0,0,0,5,5,5,12.4,0,12.4,0.5,1.79,Graduate
7955,1,44,1,9003,1,39,140.0,1,1,1,4,3,140.0,1,0,0,1,1,0,21,0,0,6,8,6,12.0,0,0,6,12,6,10.857142857142858,0,12.4,0.5,1.79,Graduate
7956,1,43,1,9085,1,1,133.1,1,1,1,4,4,120.0,0,0,0,1,0,0,22,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout
7957,1,1,3,9500,1,1,139.0,1,37,1,9,10,120.5,1,0,0,1,0,0,19,0,0,8,8,7,13.258571428571427,0,0,8,10,7,13.258571428571427,0,10.8,1.4,1.74,Graduate
7958,1,1,1,9254,1,1,145.0,1,2,38,3,2,129.8,1,0,0,1,0,0,18,0,0,6,9,4,11.0,0,0,6,6,4,10.75,0,7.6,2.6,0.32,Enrolled
7959,1,1,1,9238,1,1,115.0,1,38,38,9,6,117.1,1,0,0,1,1,0,19,0,0,6,6,6,12.666666666666666,0,0,6,6,6,13.833333333333334,0,8.9,1.4,3.51,Graduate
7960,1,39,1,9773,1,1,133.1,1,1,19,9,8,105.0,1,0,1,0,0,0,23,0,0,6,6,6,13.0,0,0,6,6,2,12.5,0,8.9,1.4,3.51,Dropout
7961,1,44,1,9085,1,39,120.0,1,3,1,4,10,120.0,1,0,0,1,0,0,20,0,0,6,12,5,11.857142857142858,0,0,6,14,2,13.5,0,12.4,0.5,1.79,Enrolled
7962,1,39,1,9500,1,19,133.1,1,19,38,9,9,144.9,0,0,0,1,0,1,24,0,0,7,7,7,13.542857142857144,0,0,8,8,8,12.68888888888889,0,12.4,0.5,1.79,Graduate
7963,1,1,1,9119,1,1,130.0,1,19,37,9,9,129.0,0,0,0,1,1,0,20,0,0,5,8,4,12.5,0,0,5,9,2,10.5,0,7.6,2.6,0.32,Enrolled
7964,1,1,2,9500,1,1,141.0,1,1,2,3,3,128.9,1,0,0,1,0,1,19,0,0,7,7,7,12.648333333333332,0,0,8,9,8,12.205555555555556,0,11.1,0.6,2.02,Graduate
7965,1,39,1,8014,0,9,133.1,1,37,37,0,5,107.5,1,0,0,1,0,0,36,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,12.7,3.7,-1.7,Dropout
7966,1,1,1,9085,1,1,143.0,1,3,19,2,5,128.2,0,0,0,1,0,0,18,0,0,5,7,5,12.4,0,0,5,8,5,12.4,0,7.6,2.6,0.32,Enrolled
7967,1,17,1,9147,1,1,127.0,1,19,19,194,171,121.1,0,0,0,1,0,1,19,0,0,5,8,4,13.0,0,0,5,7,5,14.0,0,11.1,0.6,2.02,Graduate
7968,1,1,6,9500,1,1,140.0,1,19,38,5,5,126.3,1,0,0,1,0,0,18,0,0,8,8,7,13.314285714285717,0,0,8,8,7,13.314285714285717,0,10.8,1.4,1.74,Graduate
7969,1,1,1,9670,1,1,127.0,1,1,37,4,8,129.8,1,0,1,0,0,0,21,0,0,6,6,3,11.666666666666666,0,0,6,10,3,11.666666666666666,0,10.8,1.4,1.74,Dropout
7970,1,17,1,9238,1,1,133.0,1,38,19,9,4,118.4,0,0,0,1,0,0,28,0,15,16,16,13,12.076923076923077,0,13,13,13,13,12.090909090909092,0,16.2,0.3,-0.92,Dropout
7971,1,17,2,9670,1,1,136.0,1,1,38,3,3,132.1,1,0,0,1,0,1,19,0,0,6,6,6,14.833333333333334,0,0,6,7,6,14.333333333333334,0,8.9,1.4,3.51,Graduate
7972,1,1,1,9085,1,1,150.0,1,1,1,9,9,137.6,1,0,0,1,0,0,18,0,0,5,8,5,15.0,0,0,5,9,5,13.833333333333334,0,7.6,2.6,0.32,Graduate
7973,1,1,1,9500,1,1,144.0,1,2,2,123,112,130.2,1,0,0,1,0,0,19,0,0,7,10,6,13.8,0,0,7,9,6,15.11111111111111,0,7.6,2.6,0.32,Graduate
7974,1,1,2,9147,1,1,125.0,1,38,37,9,9,116.5,1,0,0,1,1,0,19,0,0,5,5,5,13.8,0,0,5,5,5,12.6,0,7.6,2.6,0.32,Graduate
7975,1,17,4,9773,1,1,120.0,1,19,1,9,9,117.9,1,0,0,1,0,1,21,0,0,6,6,6,13.5,0,0,6,6,6,12.833333333333334,0,8.9,1.4,3.51,Graduate
7976,1,42,1,8014,0,1,130.0,1,34,34,0,0,118.1,0,0,0,1,1,0,27,0,14,15,15,14,11.846153846153848,0,12,13,15,13,11.461538461538462,0,7.6,2.6,0.32,Graduate
7977,1,44,1,9003,1,39,150.0,1,38,19,9,4,150.0,0,0,0,1,1,0,23,0,4,7,13,5,11.8,0,1,6,10,2,12.0,0,16.2,0.3,-0.92,Graduate
7978,1,39,1,8014,0,19,133.1,1,37,37,9,9,116.3,0,0,1,0,0,1,32,0,0,6,9,0,0.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,Dropout
7979,1,17,1,9085,1,1,138.0,1,19,19,4,5,123.4,1,0,0,1,0,0,18,0,0,6,8,6,13.428571428571429,0,0,6,7,6,13.5,0,11.1,0.6,2.02,Graduate
7980,1,1,1,9254,1,1,125.0,1,1,19,3,3,114.8,1,0,0,1,0,0,22,0,0,6,12,4,11.25,0,0,6,12,4,11.0,0,12.4,0.5,1.79,Dropout
7981,1,17,3,9500,1,1,149.0,1,38,1,9,5,137.8,1,0,0,1,0,0,18,0,0,8,8,7,14.652857142857142,0,0,8,8,7,14.652857142857142,0,10.8,1.4,1.74,Graduate
7982,1,1,1,9070,1,1,150.0,1,1,1,5,5,131.8,0,0,0,1,0,1,18,0,0,6,6,6,13.5,0,0,6,6,6,12.833333333333334,0,9.4,-0.8,-3.12,Graduate
7983,1,17,2,9853,1,1,112.0,1,19,37,5,9,111.4,0,0,0,1,0,0,21,0,0,6,7,5,13.2,0,0,6,8,5,12.2,0,7.6,2.6,0.32,Graduate
7984,1,44,1,9003,1,39,140.0,1,1,19,4,9,140.0,0,0,0,1,1,0,21,0,0,6,7,6,12.5,0,0,6,6,6,13.333333333333334,0,12.4,0.5,1.79,Graduate
7985,1,17,2,9773,1,1,128.0,1,38,37,9,9,124.2,1,0,0,1,0,1,18,0,0,6,8,6,11.666666666666666,0,0,6,8,6,12.857142857142858,0,16.2,0.3,-0.92,Graduate
7986,1,18,1,9254,1,1,128.0,1,19,19,4,7,125.7,1,0,0,1,1,1,19,0,0,6,6,6,11.833333333333334,0,0,6,8,2,11.0,0,13.9,-0.3,0.79,Enrolled
7987,1,17,4,9238,1,1,128.0,1,38,38,5,4,123.6,1,0,0,1,0,0,21,0,0,6,9,5,11.4,0,0,6,9,6,11.333333333333334,0,10.8,1.4,1.74,Graduate
7988,1,17,5,9500,1,1,141.0,1,12,1,5,5,133.0,1,0,0,1,0,0,18,0,0,7,8,7,12.5375,0,0,8,9,7,12.614285714285714,0,15.5,2.8,-4.06,Graduate
7989,1,1,1,171,1,1,130.0,1,19,38,9,9,119.1,0,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
7990,1,17,3,171,1,1,135.0,1,19,19,4,9,132.9,1,0,0,1,1,0,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout
7991,1,17,4,9500,1,1,130.0,1,38,19,9,7,125.1,1,0,0,1,0,0,18,0,0,7,11,6,12.1,0,0,8,9,6,12.616666666666667,0,11.1,0.6,2.02,Enrolled
7992,1,1,1,9500,1,1,143.0,1,19,19,4,8,130.6,1,0,0,1,0,1,18,0,0,7,8,7,14.91875,0,0,8,8,8,14.1875,0,13.9,-0.3,0.79,Graduate
7993,1,1,1,9670,1,1,135.0,1,38,38,7,7,125.4,1,0,0,1,0,0,18,0,0,6,10,6,13.857142857142858,0,0,6,10,5,12.77777777777778,0,12.7,3.7,-1.7,Graduate
7994,1,18,1,9238,1,1,135.0,1,38,38,9,9,133.1,1,0,0,1,0,1,20,0,0,6,6,6,11.666666666666666,0,0,6,7,6,12.428571428571429,0,15.5,2.8,-4.06,Graduate
7995,1,39,1,9003,1,1,133.1,1,1,1,4,4,126.1,0,0,0,0,1,0,29,0,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout
7996,1,1,1,9238,1,1,145.0,1,37,37,9,9,142.5,0,0,0,1,0,0,19,0,0,6,8,6,14.428571428571429,0,0,6,7,6,14.0,0,15.5,2.8,-4.06,Graduate
7997,1,1,1,9500,1,1,130.0,1,19,37,7,7,128.0,1,0,0,1,0,1,18,0,0,7,9,7,12.339999999999998,0,0,8,11,8,12.25,0,11.1,0.6,2.02,Graduate
7998,1,1,1,9773,1,1,123.0,1,19,38,9,7,129.8,0,0,1,1,0,0,20,0,0,6,7,6,11.666666666666666,0,0,6,6,6,12.333333333333334,0,10.8,1.4,1.74,Graduate
7999,1,17,1,9254,1,1,137.0,1,19,1,5,4,137.0,0,0,0,0,1,0,19,0,0,6,9,2,10.5,0,0,6,11,1,11.0,0,9.4,-0.8,-3.12,Dropout
8000,1,1,2,9670,1,1,133.1,1,19,19,9,7,105.0,1,0,0,1,0,1,20,0,0,6,7,5,14.2,0,0,6,6,6,14.333333333333334,0,8.9,1.4,3.51,Graduate
8001,1,17,1,9238,1,1,110.0,1,19,37,9,9,106.6,0,0,1,0,0,0,21,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,11.1,0.6,2.02,Dropout
8002,1,17,2,9119,1,1,131.0,1,1,19,4,5,123.7,1,0,0,1,1,0,18,0,0,5,6,5,12.6,0,0,5,9,3,12.666666666666666,0,9.4,-0.8,-3.12,Enrolled
8003,1,1,2,9238,1,1,136.0,1,1,1,9,9,132.9,1,0,0,1,0,1,20,0,0,6,6,6,13.0,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,Graduate
8004,1,1,1,9853,1,1,141.0,1,19,19,5,8,135.8,1,0,0,1,0,0,18,0,0,6,12,3,12.0,0,0,6,10,4,11.0,0,9.4,-0.8,-3.12,Dropout
8005,1,44,1,9085,1,39,140.0,1,1,1,4,4,131.8,0,0,0,1,1,1,20,0,3,6,13,3,11.0,0,1,6,12,3,11.666666666666666,0,12.4,0.5,1.79,Dropout
8006,1,39,1,9119,1,12,133.1,1,1,38,5,5,140.0,0,0,0,1,1,0,27,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,13.9,-0.3,0.79,Dropout
8007,1,17,2,9254,1,1,126.0,1,3,1,3,3,126.7,1,0,0,1,1,0,19,0,0,6,9,6,11.166666666666666,0,0,6,10,5,11.6,0,13.9,-0.3,0.79,Graduate
8008,1,1,1,171,1,1,117.0,1,38,38,9,8,120.2,1,0,0,1,1,0,21,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,7.6,2.6,0.32,Dropout
8009,2,39,1,9991,0,1,133.1,1,37,37,9,9,151.5,0,0,0,0,1,0,45,0,0,5,7,0,0.0,0,0,5,8,0,0.0,0,16.2,0.3,-0.92,Dropout
8010,1,1,3,9500,1,1,144.0,1,19,1,4,4,125.8,1,0,0,1,0,0,19,0,0,8,8,7,12.471428571428572,0,0,8,8,7,12.471428571428572,0,12.7,3.7,-1.7,Enrolled
8011,1,17,1,9670,1,1,126.0,1,19,19,4,7,115.9,1,0,0,1,1,0,18,0,0,6,7,6,14.333333333333334,0,0,6,8,6,13.285714285714286,0,13.9,-0.3,0.79,Graduate
8012,1,7,1,171,1,3,140.0,1,37,37,7,7,140.0,1,0,0,0,0,0,23,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
8013,1,1,3,9254,1,1,135.0,1,1,37,9,3,121.3,1,0,0,1,0,0,18,0,0,6,12,6,13.142857142857142,0,0,6,6,6,13.333333333333334,0,10.8,1.4,1.74,Graduate
8014,1,1,1,9238,1,1,127.0,1,37,37,5,9,126.0,0,0,0,0,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,16.2,0.3,-0.92,Dropout
8015,1,1,1,9991,0,1,150.0,1,1,19,4,5,132.5,0,0,0,1,0,0,24,0,0,5,8,4,13.75,0,0,5,7,5,11.6,0,8.9,1.4,3.51,Graduate
8016,1,1,2,9773,1,1,159.0,1,38,19,9,6,151.3,1,0,0,1,0,0,18,0,0,6,7,6,14.833333333333334,0,0,6,6,6,15.166666666666666,0,10.8,1.4,1.74,Graduate
8017,1,17,4,9070,1,1,133.0,1,1,19,4,5,134.4,0,0,0,1,1,0,18,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout
8018,1,1,1,9238,1,1,126.0,1,37,1,191,103,123.7,1,0,1,1,0,1,20,0,0,6,7,5,13.0,0,0,6,6,6,12.666666666666666,0,12.7,3.7,-1.7,Graduate
8019,1,39,1,9500,1,1,140.0,1,19,19,9,8,135.4,0,0,0,1,0,0,24,0,0,7,10,6,13.44,0,0,7,8,6,13.066666666666668,0,12.4,0.5,1.79,Enrolled
8020,1,17,1,9853,1,1,142.0,1,4,43,5,2,126.7,0,0,0,1,0,0,18,0,0,7,8,6,13.333333333333334,0,0,7,9,7,14.666666666666666,0,13.9,-0.3,0.79,Graduate
8021,1,17,2,9670,1,1,133.1,1,37,37,9,7,125.5,0,0,1,0,0,0,21,0,0,6,10,4,12.0,0,0,6,11,4,11.5,0,15.5,2.8,-4.06,Dropout
8022,1,1,3,9500,1,1,134.0,1,1,1,9,9,120.5,1,0,0,1,0,1,19,0,0,8,11,7,11.98857142857143,0,0,8,11,7,11.98857142857143,0,10.8,1.4,1.74,Dropout
8023,1,17,6,9500,1,1,139.0,1,1,19,4,4,133.5,1,0,0,1,0,0,18,0,0,8,8,7,13.6,0,0,8,8,7,13.6,0,12.7,3.7,-1.7,Graduate
8024,1,1,5,9500,1,1,142.0,1,1,37,3,9,123.0,1,0,0,1,0,1,18,0,0,8,8,8,15.0,0,0,8,8,8,15.0,0,9.4,-0.8,-3.12,Graduate
8025,1,1,1,9070,1,1,150.0,1,19,19,9,7,137.9,1,0,0,1,1,0,18,0,0,6,6,1,11.0,0,0,6,6,0,0.0,0,15.5,2.8,-4.06,Dropout
8026,2,39,1,8014,0,1,133.1,1,37,1,9,9,115.5,0,0,0,0,0,0,25,0,0,6,11,3,10.666666666666666,0,0,6,12,0,0.0,0,9.4,-0.8,-3.12,Dropout
8027,1,1,3,9500,1,1,140.0,1,19,37,9,9,123.0,1,0,1,1,0,1,21,0,0,8,8,8,13.024285714285714,0,0,8,8,8,13.024285714285714,0,10.8,1.4,1.74,Graduate
8028,1,1,5,9070,1,1,138.0,1,1,19,4,7,124.0,1,0,0,0,0,0,19,0,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,Dropout
